title,contents,page_url,char_count,word_count
Using ssh-keygen to create an SSH key pair,"The Linux command `ssh-keygen` should be used to generate your SSH key pair.
Open a terminal and generate your public and private key, as follows (replace
the e-mail address with your own):
{{<command user=""localuser"" host=""localhost"">}}
ssh-keygen -t rsa -b 2048 -C ""me@somewhere.ac.uk"" -f ~/.ssh/id_rsa_jasmin
{{</command>}}
At the prompt, type a **secure passphrase** to protect your SSH private key.
**This is a requirement for access to JASMIN machines. Use a new, different
passphrase whenever you generate a new key.** Note that nothing is echoed to
the screen when you enter your passphrase, so it may look like it is not
working.
The output will look something like this:
{{<command user=""localuser"" host=""localhost"">}}
(out)Generating public/private rsa key pair.
(out)Enter passphrase (empty for no passphrase): <ADD PASSPHRASE HERE>
(out)Enter same passphrase again: <REPEAT PASSPHRASE HERE>
(out)Your identification has been saved in /home/users/meuser/.ssh/id_rsa_jasmin.
(out)Your public key has been saved in /home/users/meuser/.ssh/id_rsa_jasmin.pub.
(out)The key fingerprint is:
(out)74:14:95:8a:31:73:cc:5c:af:be:91:04:01:c2:39:0b me@somewhere.ac.uk
{{</command>}}
Running `ssh-keygen` will generate two files in your `$HOME/.ssh/` directory:
- `id_rsa_jasmin` -  private key file (which should have permission ""400"", i.e. readable only by you)
- `id_rsa_jasmin.pub` - public key file
The **public** key file is the part that you need to share in order to access
JASMIN. The **private** key file should be protected and not shared with
others.
",https://help.jasmin.ac.uk/docs/getting-started/generate-ssh-key-pair#using-ssh-keygen-to-create-an-ssh-key-pair,1563,214
Converting a PuTTYGen SSH private key for use with MobaXterm (Windows only),"If you have previously used the
{{<link ""https://www.chiark.greenend.org.uk/~sgtatham/putty/"">}}PuTTY{{</link>}} utilities to
login to JASMIN and you wish to move over to using {{<link ""../uncategorized/mobaxterm"">}}MobaXterm{{</link>}}
then please see these {{<link ""https://docs.oseems.com/general/application/putty/convert-ppk-to-ssh-key"">}}
instructions to convert{{</link>}} your SSH
private key from the PuTTYGen format to the OpenSSH format (as used by Linux/Mac).
Please save your resulting OpenSSH key as `id_rsa_jasmin` in your `$HOME/.ssh/` directory.
",https://help.jasmin.ac.uk/docs/getting-started/generate-ssh-key-pair#converting-a-puttygen-ssh-private-key-for-use-with-mobaxterm-(windows-only),563,60
Get a JASMIN portal account,"This article explains how to register on the JASMIN accounts portal.
Having a JASMIN portal account does not by itself provide you with any access to JASMIN machines or services.
",https://help.jasmin.ac.uk/docs/getting-started/get-jasmin-portal-account,179,30
JASMIN accounts portal,"The [JASMIN accounts portal](https://accounts.jasmin.ac.uk/) is the place where you manage your JASMIN account and can apply for access to the many services which you may want to use on JASMIN.
{{<image src=""img/docs/get-jasmin-portal-account/jasmin-accounts-welcome.png"" caption=""JASMIN accounts portal"">}}
",https://help.jasmin.ac.uk/docs/getting-started/get-jasmin-portal-account#jasmin-accounts-portal,308,35
Apply for a new JASMIN account,"To apply for a JASMIN account you need to use an email address affiliated with your academic institution. This is the preferred option — otherwise your email address may not be immediately approved. Then proceed as follows:
**Step 1** : On [JASMIN accounts portal](https://accounts.jasmin.ac.uk/)
select ""Apply for a new JASMIN account"". This will take you to the following
page to enter your details.
{{<image src=""img/docs/get-jasmin-portal-account/application-details.png"" caption=""Application details page"">}}
**Step 2** : Select your research discipline.
{{<image src=""img/docs/get-jasmin-portal-account/application-research-discipline.png"" caption=""Research discipline"">}}
**Step 3** : Select the institution you are affiliated with. If your
institution is not listed, you can add new institution details by clicking the
plus button. Remember to provide supporting information to assess your
eligibility for a JASMIN account and then submit your application.
{{<image src=""img/docs/get-jasmin-portal-account/application-select-institution.png"" caption=""Select institution"">}}
**Step 4** : After pressing **Submit application**, follow the URL link sent to your email address.
{{<image src=""img/docs/get-jasmin-portal-account/application-email-verification.png"" caption=""Email verification"">}}
**Step 5** : Once your email has been verified, you will receive a second email 
with a subject 'Application approved' inviting you to complete the account creation. 
This link will take you to the following page where you have to choose your JASMIN account
credentials, register your SSH public key and then click **Create
account**:
{{<image src=""img/docs/get-jasmin-portal-account/application-credentials.png"" caption=""Choose credentials and add public key"">}}
**Step 6** : Agree to the JASMIN Terms and Conditions of Access:
{{<image src=""img/docs/get-jasmin-portal-account/application-terms.png"" caption=""Accept terms of use"">}}
**Step 7** : Your JASMIN account is created and you can log in using your
credentials:
{{<image src=""img/docs/get-jasmin-portal-account/application-complete.png"" caption=""Application complete"">}}
",https://help.jasmin.ac.uk/docs/getting-started/get-jasmin-portal-account#apply-for-a-new-jasmin-account,2129,249
What are training accounts?,"JASMIN training accounts are TEMPORARY accounts that provide a person with
access to JASMIN for a specific event (such as a training workshop) organised
in advance.
The benefits of using these accounts are:
- permissions/services are consistent across all training accounts 
- these permissions include (but are limited to) those normally anticipated for use within training/hackathon events
- they provide access to someone who may not be eligible for a full account - setting up access for multiple users in advance of an event is more efficient for all involved than the usual registration process
",https://help.jasmin.ac.uk/docs/getting-started/jasmin-training-accounts#what-are-training-accounts?,601,95
When should they be used?,"- By participants of training events led by the JASMIN team
- (By special arrangement with the event organiser) by participants of other events such as training workshops or hackathons which require temporary access to JASMIN
In both cases, use of the training accounts is only for the duration of the
event. Use beyond the event requires the normal registration process.
",https://help.jasmin.ac.uk/docs/getting-started/jasmin-training-accounts#when-should-they-be-used?,372,61
Who can request these accounts?,"- Organisers of training events / hackathons, by contacting the JASMIN team.
",https://help.jasmin.ac.uk/docs/getting-started/jasmin-training-accounts#who-can-request-these-accounts?,77,12
For event organisers,,https://help.jasmin.ac.uk/docs/getting-started/jasmin-training-accounts#for-event-organisers,0,0
How to request training accounts for your event,"If you think these accounts could be useful for you, please contact the
helpdesk with the following information:
- Name/date of event 
- Estimated number of attendees (note: we only have 150 such accounts, and events sometimes overlap)
- What services the accounts will need access to e.g. sci machines, GWS, CEDA Archive, Notebook Service, Transfer Servers, LOTUS, or any other special services on JASMIN 
- Any special requests for accessing resources
  - By default, the training accounts have access to the following services. 
  - Any request for other services beyond these would need to be considered by the JASMIN team: 
    - Login, nx-login, sci and xfer servers
    - `hpxfer` service
    - `workshop` group workspace (`/gws/pw/j07/workshop`)
    - use of LOTUS via the `workshop` Slurm queue
    - Jupyter Notebooks service (requires users to set password)
Once the JASMIN team have confirmed that we can support your event, you will
need to collect and supply the following **at least 2 weeks** before your
event:
- Email addresses for all attendees who need a training account. 
  - These addresses cannot already be associated with an existing JASMIN account. They must be different.
Please note that we cannot guarantee the following during your event:
- no login problems
- uptime of services
- no problems due to usage at scale (particularly for use of sci servers and/or Notebook Service)
",https://help.jasmin.ac.uk/docs/getting-started/jasmin-training-accounts#how-to-request-training-accounts-for-your-event,1408,225
