title,contents,page_url,char_count,word_count
Job environment variables,"**LSF** |  **Slurm** |  **Description**  
---|---|---  
$LSB_JOBID  |  $SLURM_JOBID  |  Job identifier number  
$LSB_JOBID  |  $SLURM_ARRAY_JOB_ID  |  Job Array  
$LSB_JOBINDEX  |  $SLURM_ARRAY_TASK_ID  |  Job array index  
$LSB_JOBINDEX_END  |  $SLURM_ARRAY_TASK_MAX  |  Last index number within a job array  
$LSB_MAX_NUM_PROCESSORS  |  $SLURM_NTASKS  |  Number of processors allocated  
{.table .table-striped}
",https://help.jasmin.ac.uk/docs/batch-computing/lsf-to-slurm-quick-reference#job-environment-variables,414,47
Orchid GPU cluster,"This article provides details on JASMIN's GPU
cluster, named **ORCHID**.
",https://help.jasmin.ac.uk/docs/batch-computing/orchid-gpu-cluster,73,10
GPU cluster spec,"The JASMIN GPU cluster is composed of 16 GPU nodes:
- 14 x standard GPU nodes with 4 GPU Nvidia A100 GPU cards each
- 2 x large GPU nodes with 8 Nvidia A100 GPU cards
{{< image src=""img/docs/gpu-cluster-orchid/file-NZmhCFPJx9.png"" caption=""ORCHID GPU cluster"" >}}
",https://help.jasmin.ac.uk/docs/batch-computing/orchid-gpu-cluster#gpu-cluster-spec,264,43
Request access to ORCHID,"Before using ORCHID on JASMIN, you will need: 
1. An existing JASMIN account and valid `jasmin-login` access role: {{<button size=""sm"" href=""https://accounts.jasmin.ac.uk/services/login_services/jasmin-login/"">}}Apply here{{</button>}}
2. **Subsequently** (once `jasmin-login` has been approved and completed), the `orchid` access role: {{<button size=""sm"" href=""https://accounts.jasmin.ac.uk/services/additional_services/orchid/"">}}Apply here{{</button>}}
The `jasmin-login` access role ensures that your account is set up with access to the LOTUS batch processing cluster, while the `orchid` role grants access to the special LOTUS partition used by ORCHID.
Holding the `orchid` role also gives access to the GPU interactive node.
**Note:** In the supporting info on the `orchid` request form, please provide details
on the software and the workflow that you will use/run on ORCHID.
",https://help.jasmin.ac.uk/docs/batch-computing/orchid-gpu-cluster#request-access-to-orchid,885,109
Test a GPU job,"Testing a job on the JASMIN ORCHID GPU cluster can be carried out in an
interactive mode by launching a pseudo-shell terminal Slurm job from a JASMIN
scientific server e.g. `sci2`:
{{<command user=""user"" host=""sci2"">}}
srun --gres=gpu:1 --partition=orchid --account=orchid --pty /bin/bash
(out)srun: job 24096593 queued and waiting for resources
(out)srun: job 24096593 has been allocated resources
{{</command>}}
{{<command user=""user"" host=""gpuhost16"">}}
",https://help.jasmin.ac.uk/docs/batch-computing/orchid-gpu-cluster#test-a-gpu-job,457,59
you are now on gpuhost16,"{{</command>}}
The GPU node gpuhost016 is allocated for this interactive session on LOTUS
Note that for batch mode, a GPU job is submitted using the Slurm command
'sbatch':
{{<command user=""user"" host=""sci2"">}}
sbatch --gres=gpu:1 --partition=orchid --account=orchid gpujobscript.sbatch
{{</command>}}
or by adding the following preamble in the job script file
#SBATCH --partition=orchid
#SBATCH --account=orchid
#SBATCH --gres=gpu:1
Note 1: `gpuhost015` and `gpuhost016` are the two largest nodes with 64 CPUs and
8 GPUs.
Note 2: **CUDA Version: 11.6**
Note 3: The Slurm batch partition/queue `orchid` has a maximum runtime of 24 hours and
the default runtime is 1 hour. The maximum number of CPU cores per user is
limited to 8 cores. If the limit is exceeded then the job is expected to be in
a pending state with the reason being {{<mark>}}QOSGrpCpuLimit{{</mark>}}
",https://help.jasmin.ac.uk/docs/batch-computing/orchid-gpu-cluster#you-are-now-on-gpuhost16,869,130
GPU interactive node,"There is an interactive GPU node `gpuhost001.jc.rl.ac.uk`, with the same spec as
other Orchid nodes, that you can access via a login server to prototype and
test your GPU code prior to running as a batch job.
{{<command user=""user"" host=""login1"">}}
ssh -A gpuhost001.jc.rl.ac.uk
{{</command>}}
{{<command user=""user"" host=""gpuhost001"">}}
",https://help.jasmin.ac.uk/docs/batch-computing/orchid-gpu-cluster#gpu-interactive-node,338,47
you are now on gpuhost001,"{{</command>}}
",https://help.jasmin.ac.uk/docs/batch-computing/orchid-gpu-cluster#you-are-now-on-gpuhost001,15,1
Software Installed on the GPU cluster (to be updated),"- CUDA drivers 10.1, and CUDA libraries 10.0, 10.1 and 11.4  
- CUDA DNN (Deep Neural Network Library)  
- NVIDIA container runtime (see notes below)  
- NGC client (GPU software hub for NVIDIA)  
- Singularity 3.7.0 - which supports NVIDIA/GPU containers
- SCL Python 3.6
",https://help.jasmin.ac.uk/docs/batch-computing/orchid-gpu-cluster#software-installed-on-the-gpu-cluster-(to-be-updated),273,45
Slurm queues,"This article introduces the Slurm scheduler queues/partitions for batch job
submissions to the LOTUS and ORCHID clusters.
",https://help.jasmin.ac.uk/docs/batch-computing/slurm-queues,122,17
Queue names,"The Slurm queues in the LOTUS cluster are:
- `test`
- `short-serial`
- `long-serial`
- `par-single`
- `par-multi`
- `high-mem`
- `short-serial-4hr`
Each queue is has attributes of run-length limits (e.g. short, long) and
resources. A full breakdown of each queue and its associated resources is
shown below in Table 1.
",https://help.jasmin.ac.uk/docs/batch-computing/slurm-queues#queue-names,319,51
Queue details,"Queues represent a set of pending jobs, lined up in a defined order, and
waiting for their opportunity to use resources. The queue is specified in the
job script file using Slurm scheduler directive like this:
#SBATCH -p <partition=queue_name>`
where `<queue_name>` is the name of the queue/partition (Table 1. column 1)
Table 1 summarises important specifications for each queue such as run time
limits and the number of CPU core limits. If the queue is not specified, Slurm
will schedule the job to the queue `short-serial` by default.
Table 1. LOTUS/Slurm queues and their specifications
Queue name  |  Max run time  |  Default run time  |  Max CPU cores per job  |  MaxCpuPerUserLimit  |  Priority  
---|---|---|---|---|---  
`test` |  4 hrs  |  1hr  |  8  |  8  |  30  
`short-serial` |  24 hrs  |  1hr  |  1  |  2000  |  30  
`par-single` |  48 hrs  |  1hr  |  16  |  300  |  25  
`par-multi` |  48 hrs  |  1hr  |  256  |  300  |  20  
`long-serial` |  168 hrs  |  1hr  |  1  |  300  |  10  
`high-mem` |  48 hrs  |  1hr  |  1  |  75  |  30  
`short-serial-4hr`<br>(**Note 3**)  |  4 hrs  |  1hr  |  1  |  1000  |  30
{.table .table-striped}
**Note 1** : Resources requested by a job must be within the resource
allocation limits of the selected queue.
**Note 2:** The default value for `--time=[hh:mm:ss]` (predicted maximum wall
time) is 1 hour for the all queues. If you do not specify this option
and/or your job exceeds the default maximum run time limit then it will be
terminated by the Slurm scheduler.
**Note 3** : A user must specify the Slurm job account `--account=short4hr`
when submitting a batch job to the `short-serial-4hr` queue.
",https://help.jasmin.ac.uk/docs/batch-computing/slurm-queues#queue-details,1654,287
State of queues,"The Slurm command `sinfo` reports the state of queues and nodes
managed by Slurm. It has a wide variety of filtering, sorting, and formatting
options.
{{<command shell=""bash"">}}
sinfo   
(out)PARTITION     AVAIL  TIMELIMIT  NODES  STATE NODELIST
(out)test             up    4:00:00     48   idle host[146-193]
(out)short-serial*    up 1-00:00:00     48   idle host[146-193]
(out)long-serial      up 7-00:00:00     48   idle host[146-193]
(out)par-single       up 2-00:00:00     48   idle host[146-193]
(out)par-multi        up 2-00:00:00     48   idle host[146-193]
(out)high-mem         up 2-00:00:00     48   idle host[146-193]
(out)lotus_gpu        up 7-00:00:00     48   idle host[146-193]
(out)copy             up 7-00:00:00     48   idle host[146-193]
(out)cpom-comet       up 7-00:00:00     48   idle host[146-193]
(out)...
{{</command>}}
{{< alert type=""info"" >}}
Queues other than the standard queues `test` , `short-serial` ,
`long-serial`, `par-single`, `par-multi` and `high-mem` should be ignored
as they implement different job scheduling and control policies.
{{< /alert >}}
",https://help.jasmin.ac.uk/docs/batch-computing/slurm-queues#state-of-queues,1090,124
'sinfo' Output field description:,"By default, the Slurm command 'sinfo' displays the following information:
- **PARTITION** : Partition name followed by **\*** for the default queue/partition
- **AVAIL** : State/availability of a queue/partition. Partition state: up or down.
- **TIMELIMIT** : The maximum run time limit per job in each queue/partition is shown in TIMELIMIT in days- hours:minutes  :seconds . e.g. 2-00:00:00 is two days maximum runtime limit 
- **NODES** : Count of nodes with this particular configuration e.g. 48 nodes
- **STATE** : State of the nodes. Possible states include: allocated, down, drained, and idle. For example, the state ""idle"" means that the node is not allocated to any jobs and is available for use.
- **NODELIST** List of node names associated with this queue/partition
The `sinfo` example below, reports more complete information about the
partition/queue short-serial
{{<command>}}
sinfo --long --partition=short-serial
(out)Tue May 12 18:04:54 2020
(out)PARTITION    AVAIL TIMELIMIT JOB_SIZE  ROOT  OVERSUBS  GROUPS NODES    STATE NODELIST
(out)short-serial* up  1-00:00:00  1-infinite  no  NO    all     48  idle host[146-193]
{{</command>}}
",https://help.jasmin.ac.uk/docs/batch-computing/slurm-queues#'sinfo'-output-field-description:,1152,164
How to choose a Slurm queue/partition,,https://help.jasmin.ac.uk/docs/batch-computing/slurm-queues#how-to-choose-a-slurm-queue/partition,0,0
Test queue,"The `test` queue can be used to test new workflows and also to help new
users to familiarise themselves with the Slurm batch system. Both serial and
parallel code can be tested on the `test`queue. The maximum runtime is 4 hrs
and the maximum number of jobs per user is 8 job slots. The maximum number of
cores for a parallel job e.g. MPI, OpenMP, or multi-threads is limited to 8
cores. The `test`queue should be used when unsure of the job resource
requirements and behavior at runtime because it has a confined set of LOTUS
nodes (Intel node type) not shared with the other standard LOTUS queues.
",https://help.jasmin.ac.uk/docs/batch-computing/slurm-queues#test-queue,599,108
Serial queues,"Serial and array jobs with a single CPU core should be submitted to one of the
following serial queues depending on the job duration and the memory
requirement. The default queue is `short-serial`
",https://help.jasmin.ac.uk/docs/batch-computing/slurm-queues#serial-queues,197,33
short-serial,"Serial and/or array jobs with a single CPU core each and run time less than 24
hrs should be submitted to the `short-serial` queue . This queue has the
highest priority of 30. The maximum number of jobs that can be scheduled to
start running from  the `short-serial` is 2000 jobs whilst  both job's
resources are available and user' priority is high
",https://help.jasmin.ac.uk/docs/batch-computing/slurm-queues#short-serial,350,62
long-serial,"Serial or array jobs with a single CPU core and run time greater than 24 hrs
and less than 168 hrs (7 days) should be submitted to the queue `long-serial`
.  This queue has the lowest priority of 10 and hence jobs might take longer
to be scheduled to run relatively to other jobs in higher priority queues.
",https://help.jasmin.ac.uk/docs/batch-computing/slurm-queues#long-serial,307,58
high-mem,"Serial or array jobs with a single CPU core and high memory requirement (> 64
GB) should be submitted to the `high-mem` queue and the required memory must
be specified `--mem=XXX` (XXX is in MB units). The job should not exceed the
maximum run time limit of 48hrs. This queue is not configured to accept
exclusive jobs.
",https://help.jasmin.ac.uk/docs/batch-computing/slurm-queues#high-mem,320,57
